Date,Close,High,Low,Open,Volume
2010-04-19,90.25987243652344,90.3502775180629,89.25037489050884,89.65718913593328,217947800
2010-04-20,91.06595611572266,91.14129654954948,90.30506831355122,90.82488167141393,157708000
2010-04-21,90.90022277832031,91.32963681503948,90.39546830721645,91.11869164549778,192910100
2010-04-22,91.17144012451172,91.28444504530665,89.74006362000586,90.25987705939215,115360300
2010-04-23,91.7665786743164,91.80424889084262,90.87761559237772,91.1111605890377,177335500
2010-04-26,91.42001342773438,92.00010244143802,91.32961412520054,91.79669251540338,143457300
2010-04-27,89.25790405273438,91.41250374764414,89.08462909507644,90.892690370007,355853300
2010-04-28,89.93592071533203,90.16193052684152,89.0996924594825,89.68731681987352,300674100
2010-04-29,91.05089569091797,91.23923528886417,90.45574187168782,90.47834170381442,193775000
2010-04-30,89.5064926147461,91.16388422763235,89.48389278667807,91.06594397578107,270000900
2010-05-03,90.66671752929688,90.91532727736279,89.80035388303938,89.93595867765073,182747900
2010-05-04,88.53466033935547,89.67223292326987,88.08264653210713,89.65716828701747,360353400
2010-05-05,88.00732421875,88.74561794751585,87.36697075621927,87.81144943394791,328973200
2010-05-06,85.08428192138672,88.14291455294477,79.10261562443762,87.58543106170033,647356600
2010-05-07,83.81867980957031,85.70960576546469,82.42496754304811,84.8583126129267,637558800
2010-05-10,87.51008605957031,87.8792299462407,86.56838836564931,87.24640610713915,396159600
2010-05-11,87.2614974975586,88.4141348327942,86.5684092074084,86.68894355246289,317849800
2010-05-12,88.48193359375,88.61000887812729,87.4573658047392,87.60804091939839,235607100
2010-05-13,87.3820571899414,88.6552349872162,87.30672248397117,88.2408854828754,234452500
2010-05-14,85.79998016357422,86.8848180033344,85.03155719218938,86.72661344298069,345601400
2010-05-17,85.8451919555664,86.27460603654286,84.20287032614142,86.0335315656029,325739800
2010-05-18,84.67747497558594,86.80194517441114,84.39873033244298,86.54580036088318,360556800
2010-05-19,84.1953353881836,84.95622322477847,83.14063249124143,84.20286483377241,394742700
2010-05-20,81.01615905761719,82.78655006137124,80.96342420210684,82.40233568684256,530418300
2010-05-21,82.19889831542969,82.40230246248106,79.37380559286932,79.78815482457784,500909400
2010-05-24,81.14424133300781,82.40988381152829,81.06890663440986,81.75445986362104,269823000
2010-05-25,81.22709655761719,81.26476677394815,78.63554201061827,79.18549613164278,396505200
2010-05-26,80.73743438720703,82.47016135048398,80.49635988122385,81.7243379956719,349719300
2010-05-27,83.44200134277344,83.47213637692629,81.95034876439284,82.25922855370698,300870500
2010-05-28,82.3947982788086,83.41183082117436,82.00304874916093,83.35156077851046,297933500
2010-06-01,81.00862121582031,82.83174701547217,80.88808687045281,81.62637482345723,277909400
2010-06-02,83.1180191040039,83.1255485483648,80.99354901773849,81.42296300067508,240243700
2010-06-03,83.4043197631836,83.6679940915516,82.55302671797563,83.3591200919403,226618300
2010-06-04,80.47376251220703,82.3646941391796,80.20255296620023,81.82227504716597,398475600
2010-06-07,79.47176361083984,81.06888523888533,79.41149931646775,80.76000558418278,264609100
2010-06-08,80.32305145263672,80.48125598117342,78.83893491412569,79.53202306228647,357774300
2010-06-09,79.89363098144531,81.5736163715377,79.55461637860628,80.79012323646485,268023300
2010-06-10,82.22906494140625,82.32699945761398,79.8861200162449,81.25723198149355,317890600
2010-06-11,82.62835693359375,82.68109179640452,81.45311956371442,81.50585442652519,214128200
2010-06-14,82.50029754638672,83.7132052882625,82.41742764494155,83.2611855539545,207196100
2010-06-15,84.37614440917969,84.45147910286843,82.9372270447493,83.08036698612601,238268700
2010-06-16,84.34600830078125,84.69255248544142,83.7734542902838,83.93919406287532,216374000
2010-06-17,84.48160552978516,84.62474545659045,83.66044768113365,84.58707523974648,263185800
2010-06-18,84.57318115234375,84.87595350758244,84.30068141261894,84.64887424115342,174006600
2010-06-21,84.33099365234375,85.68591607841618,83.86168707333115,85.62536504807167,213140700
2010-06-22,82.93819427490234,84.70187178757118,82.81708647092793,84.33097155819458,239355400
2010-06-23,82.68085479736328,83.28640550066989,82.11314776456764,82.99119830561732,254639900
2010-06-24,81.31075286865234,82.37804444627233,81.09880991636216,82.27207297012724,268523600
2010-06-25,81.65139770507812,82.06771265663012,80.81875625194704,81.55299147424616,238726500
2010-06-28,81.39403533935547,81.99202067522934,81.09882819285001,81.77250663231258,169218600
2010-06-29,78.88098907470703,81.37890200973357,78.38140995271003,80.25105335739595,373649500
2010-06-30,78.13162231445312,79.38814412745184,77.87425880696257,78.66147986661869,284101700
2010-07-01,77.78343200683594,78.33599693344074,76.54961173301993,78.0786391922855,382924800
2010-07-02,77.35955047607422,78.28302159967565,76.92052804888294,78.04837118384796,233385200
2010-07-06,77.86669158935547,79.00210555130283,77.11731421646009,78.44953488214894,256935300
2010-07-07,80.31914520263672,80.41754561930964,77.98019057161687,78.06345468380597,253769400
2010-07-08,81.11396789550781,81.2047973071403,80.16778969091303,80.99285431331322,210842100
2010-07-09,81.71951293945312,81.72708398158021,80.93986307574284,81.09124926820604,144999900
2010-07-12,81.77251434326172,81.93147160829136,81.10640688384979,81.44702876962556,131283600
2010-07-13,83.00633239746094,83.33181218756152,82.45376173109838,82.62029003534502,213025900
2010-07-14,82.99874877929688,83.32423429509855,82.40076349328852,82.74138531854028,184426800
2010-07-15,83.021484375,83.30912055251098,81.8784991597332,82.96849861137916,232337900
2010-07-16,80.73553466796875,82.66573565012482,80.57657157265851,82.57490042066412,282693400
2010-07-19,81.21236419677734,81.46972188326002,80.40243592606252,81.0306996077888,186709000
2010-07-20,82.1131362915039,82.17368731086401,80.09966619117573,80.13751563141284,258162400
2010-07-21,81.04586029052734,82.5597457957394,80.71280363137592,82.5370384371636,264527000
2010-07-22,82.85494995117188,83.2182850000278,81.99960675128152,82.00717202051781,274781300
2010-07-23,83.57402038574219,83.69512817721251,82.453742995825,82.68839331211998,222020800
2010-07-26,84.44451904296875,84.52778319534283,83.48320443148715,83.71785480180645,184445700
2010-07-27,84.43696594238281,84.99710195951543,84.10390928489132,84.90626675065006,204855600
2010-07-28,83.89193725585938,84.52020090633941,83.61186645654574,84.26283745764337,163056200
2010-07-29,83.48316955566406,84.64129038667058,82.81706238995754,84.41420537960546,220149100
2010-07-30,83.46805572509766,83.91465485014155,82.49160487926638,82.63542004240459,220070600
2010-08-02,85.35287475585938,85.48912469566626,84.42940358328114,84.77002554529061,188263200
2010-08-03,84.94409942626953,85.36041439091953,84.6640285854945,85.14090611911182,146657300
2010-08-04,85.51179504394531,85.61776653181408,84.89867346770272,85.17873849635035,158171700
2010-08-05,85.42097473144531,85.46639521630317,84.8381314467309,84.96681030796455,140473800
2010-08-06,85.07276916503906,85.20901904932606,83.9600627391974,84.5807553731686,239728300
2010-08-09,85.52696990966797,85.67079089733193,85.01981959266374,85.47398414184686,120800400
2010-08-10,85.06519317626953,85.51936328082472,84.30068543529468,84.80026446528751,242916300
2010-08-11,82.73381805419922,83.78596767348299,82.59756817238484,83.75568928030057,273406900
2010-08-12,82.22666931152344,82.52187645186339,81.44701938831724,81.4848688268279,239542600
2010-08-13,81.9844741821289,82.47648816530655,81.88607369549953,81.96933786688415,158698500
2010-08-16,81.94660186767578,82.21153060448667,81.12910252979077,81.4243096615248,147895300
2010-08-17,82.95333862304688,83.558895026638,82.41591005799134,82.65056619626517,172270300
2010-08-18,83.10474395751953,83.55133740125217,82.43863642660797,82.91550827288405,182922100
2010-08-19,81.65898132324219,82.87765960576264,81.31835939769925,82.67328760543985,265847600
2010-08-20,81.39403533935547,81.70438457158684,80.80362104634455,81.41674269293071,209714200
2010-08-23,81.08372497558594,82.18128986311541,81.04587552083693,81.78011105284624,163490300
2010-08-24,79.8801498413086,80.53112092453745,79.45626384293206,80.19806434009098,280677800
2010-08-25,80.19052124023438,80.49329373705147,78.94156447831064,79.441143718071,272234800
2010-08-26,79.65308380126953,80.67495530331647,79.38814923313384,80.56898378606802,224439500
2010-08-27,80.88690185546875,80.97016601907279,78.9566955537602,80.15266647187754,272649000
2010-08-30,79.71363067626953,80.92474356746922,79.70606540758487,80.67495110053322,167238600
2010-08-31,79.71363067626953,80.22078665384046,79.0929379182861,79.41842349716852,273933100
2010-09-01,82.0979995727539,82.21154212587459,80.73550626034805,80.78849201513582,256828100
2010-09-02,82.86251068115234,82.87764699275553,82.12070436228919,82.2948037083026,156112200
2010-09-03,83.93736267089844,84.01305577428953,83.22583479399223,83.67243392152281,212197300
2010-09-07,82.99120330810547,83.64974558484883,82.92308123207077,83.54377406100713,141973700
2010-09-08,83.57402038574219,83.9070711435451,83.11985028644354,83.15769971972266,149924400
2010-09-09,83.96007537841797,84.53535339589935,83.7329960537642,84.51264604093537,147017900
2010-09-10,84.38396453857422,84.48236499867657,83.92222908537724,84.1114647375067,127819000
2010-09-13,85.32256317138672,85.49665671982163,84.87596407428867,85.21659167885767,178503500
2010-09-14,85.26958465576172,85.75402745554922,84.83812760673179,85.15604211127727,209823600
2010-09-15,85.5950698852539,85.69347034343417,84.76243418715109,85.0197918970135,168608400
2010-09-16,85.57234191894531,85.62532765674293,85.04247876595687,85.33012057829731,199962900
2010-09-17,85.60432434082031,86.10658381837638,85.36841775308208,86.02287390545037,195836900
2010-09-20,86.91324615478516,87.10349492208114,85.6271626299662,85.90112131934694,214555200
2010-09-21,86.73820495605469,87.39265525651155,86.38053640885101,86.98172310220369,268389100
2010-09-22,86.31204986572266,87.0882680022876,86.06853170258935,86.601231676021,191322400
2010-09-23,85.6119384765625,86.50230124329528,85.36842030602197,85.60432690081497,202354300
2010-09-24,87.37741088867188,87.43829185786271,86.48704848648894,86.56314679501308,209671800
2010-09-27,86.95893096923828,87.50684851792309,86.87522682712633,87.40792121838466,128761800
2010-09-28,87.26329040527344,87.54486062975506,86.12940954397097,87.0730416658501,209207500
2010-09-29,87.11109924316406,87.44593890361514,86.76864800699425,87.04260667355766,179665800
2010-09-30,86.85237884521484,88.11563364601744,86.44144074637302,87.55249883172272,287106700
2010-10-01,87.21764373779297,87.60575284159175,86.70016686803841,87.50681976862316,174638700
2010-10-04,86.56317138671875,87.40026463015148,86.12940451838075,87.0349903230934,166153200
2010-10-05,88.30584716796875,88.51892480685818,87.26328208519666,87.36221513605976,229634100
2010-10-06,88.2982406616211,88.52654146263824,87.94057211612848,88.29062908667237,148626600
2010-10-07,88.19171142578125,88.67874776870829,87.6590172400583,88.65591884731033,164860000
2010-10-08,88.68634033203125,88.9298584512897,87.97861489075984,88.31345448196393,177760100
2010-10-11,88.77005767822266,89.01357581791387,88.46565855212603,88.82332708984478,103098300
2010-10-12,89.04405212402344,89.30278771141246,88.00909816260177,88.48091148217773,182210000
2010-10-13,89.73654174804688,90.21597238191595,89.32560369298707,89.53868720022439,194347200
2010-10-14,89.38644409179688,89.80499353347456,88.82330959329994,89.65279109744209,217764300
2010-10-15,89.5691146850586,90.06376262665975,88.8537832891074,90.01049320562156,243705000
2010-10-18,90.01049041748047,90.30727801206166,89.27232431600832,89.59955240823005,141204800
2010-10-19,88.8309326171875,89.68324314511787,88.2906211570359,89.18098955629176,280604700
2010-10-20,89.69847869873047,90.13224559694967,88.93748373301744,88.99075314838012,200051800
2010-10-21,89.89632415771484,90.62687855452675,89.19621025317804,90.10179602908927,221585500
2010-10-22,90.06376647949219,90.20074582601185,89.79741936290719,90.03332597960652,108212400
2010-10-25,90.3301010131836,91.13675963295788,90.26161425242975,90.66494065935144,151145700
2010-10-26,90.3453140258789,90.43662969663706,89.69846953231098,89.8734951052176,158982900
2010-10-27,90.08659362792969,90.18552670209175,89.23428287165095,89.71370767205774,190024000
2010-10-28,90.10179901123047,90.64210470365337,89.66803214233148,90.60405263556748,168576000
2010-10-29,90.17030334472656,90.3453347637401,89.85068681184781,90.01049507828718,144305500
2010-11-01,90.20075225830078,91.12916725025883,89.68327533520609,90.61169032716413,174074800
2010-11-02,90.91607666015625,91.12915433842862,90.63450641047845,90.8780245864942,158345900
2010-11-03,91.28135681152344,91.3346262344706,90.13986420042845,91.07589069613627,226702800
2010-11-04,93.03925323486328,93.08491107839299,91.2965739336605,92.29347555693421,215039400
2010-11-05,93.38931274414062,93.54150943059334,92.9783747236006,93.10013091157649,180654100
2010-11-08,93.21428680419922,93.36648930552276,92.79574298890594,93.1001363796895,156107100
2010-11-09,92.54460906982422,93.56433965631128,92.17172311866882,93.4654123893321,186621600
2010-11-10,92.91743469238281,92.96309831405179,91.82160647309885,92.52172007546066,221387400
2010-11-11,92.56744384765625,92.70442319840869,91.83688924562058,92.11845952381499,158017600
2010-11-12,91.47161865234375,92.34676427377089,91.05307478535337,91.94343775582657,239068800
2010-11-15,91.34224700927734,92.1184653143109,91.3042007353018,91.76079666453388,163940800
2010-11-16,89.91918182373047,90.93130087194557,89.48540905258321,90.77910417766816,299566200
2010-11-17,89.96482849121094,90.33771441000559,89.6908698308101,89.95721691566342,172308900
2010-11-18,91.28895568847656,91.61618375703951,90.82474829340053,90.83235986874315,197723700
2010-11-19,91.5400619506836,91.57810820578005,90.74862668996732,91.24327445365617,156852900
2010-11-22,91.46397399902344,91.5020202584312,90.38335688628865,91.0834765693657,181361000
2010-11-23,90.13984680175781,90.57361367801155,89.789789831968,90.38336494621727,222309000
2010-11-24,91.47161865234375,91.49445338481158,90.69540612047975,90.71062346952581,140046100
2010-11-26,90.40620422363281,91.17480495851643,90.40620422363281,90.68016287568686,76007800
2010-11-29,90.68016815185547,90.9236863227468,89.59955082546466,90.1779086585558,223642300
2010-11-30,90.17030334472656,90.68778021954854,89.65282646990458,89.78220004305875,233930700
2010-12-01,92.0879898071289,92.26301537393665,91.4639742529947,91.47158002133936,221037200
2010-12-02,93.26756286621094,93.33605544816423,92.17933957950665,92.23260900727823,191213600
2010-12-03,93.51866149902344,93.62520031907086,92.9250864142077,92.94791533194211,151288900
2010-12-06,93.41973876953125,93.63281641992648,93.22187846305117,93.32080571332594,103050500
2010-12-07,93.47300720214844,94.3709814379214,93.4197377901081,94.31771202588106,206581000
2010-12-08,93.81544494628906,93.89154327072542,93.15338313716978,93.58714997298,138019200
2010-12-09,94.18072509765625,94.37857958014294,93.71651777056131,94.34053332086319,123705100
2010-12-10,94.72862243652344,94.81993808436839,94.15787641377732,94.46988122046223,117571700
2010-12-13,94.78955841064453,95.27659486469808,94.75911790652462,95.16245023166405,133812700
2010-12-14,94.87323760986328,95.29939872354815,94.58406162330584,94.93411859837978,147249600
2010-12-15,94.43946075439453,95.07108788021043,94.27965253086221,94.69820202530165,160823100
2010-12-16,94.98736572265625,95.0558582701479,94.17310156159319,94.50032954067063,185035200
2010-12-17,95.08914184570312,95.21153834671718,94.72194066973158,94.92084154990219,141075300
2010-12-20,95.31866455078125,95.54816608051564,94.84436994948082,95.3492651438436,119085500
2010-12-21,95.9229965209961,95.98419769652274,95.52520055300356,95.6169964798282,94965500
2010-12-22,96.22132873535156,96.25192931795631,95.93828356007022,95.99183312051245,78878100
2010-12-23,96.08360290527344,96.22130257132002,95.84645575015095,96.11420347955743,70053700
2010-12-27,96.12188720703125,96.21368312409948,95.65523850705208,95.72408544485324,58126000
2010-12-28,96.25958251953125,96.35137843240392,96.00713208620252,96.31313208086179,55309100
2010-12-29,96.32842254638672,96.54262077634851,96.31312517415974,96.37432633599569,58033100
2010-12-30,96.17544555664062,96.48909136271712,96.0300942260515,96.23664673125344,76616900
2010-12-31,96.19839477539062,96.29019653753639,95.87709736257837,96.0300944630227,91218900
2011-01-03,97.19288635253906,97.6136312663223,96.16013557219651,96.93278429698621,138725200
2011-01-04,97.13934326171875,97.43769169124612,96.53499479675006,97.40709110405547,137409700
2011-01-05,97.64422607421875,97.70542724090011,96.74152929329432,96.83333104331636,133975300
2011-01-06,97.45298767089844,97.78958828870968,97.16229085144838,97.68248915330885,122519000
2011-01-07,97.26177978515625,97.74372609962336,96.50443390914576,97.58307732813432,156034600
2011-01-10,97.13934326171875,97.27704298584409,96.5426405661988,96.83334322627742,122401700
2011-01-11,97.48359680175781,97.72074407429263,97.11639556501024,97.49124840823283,110287000
2011-01-12,98.36331939697266,98.47041851412358,97.50652062330109,98.08027423155842,107929200
2011-01-13,98.20267486572266,98.44747954290766,97.95788186146713,98.40158158416784,129048400
2011-01-14,98.91413879394531,98.93708777576268,97.99614450245852,98.06499144791061,117677900
2011-01-18,99.08242797851562,99.17422389547293,98.70757519605762,98.82232009225424,114401300
2011-01-19,98.11087036132812,99.0977114066518,97.85077416928046,98.99826972906207,151958400
2011-01-20,97.9808349609375,98.22562797548657,97.25408417703026,97.88903320313285,175745700
2011-01-21,98.20267486572266,98.81467488575568,98.09557573768659,98.59283086087007,151462900
2011-01-24,98.76113891601562,98.87588382187852,98.11853242439217,98.14148140556475,113715500
2011-01-25,98.8146743774414,98.89882452567468,98.00377931606401,98.50102276376013,167552200
2011-01-26,99.1971664428711,99.48786905829292,98.86056587194659,99.05947257636308,141281500
2011-01-27,99.44194793701172,99.61024818326712,99.04414629377844,99.22009230652691,123302700
2011-01-28,97.70543670654297,99.71738294174143,97.54478800578921,99.5567284045226,295637300
2011-01-31,98.4398193359375,98.51632371364114,97.72837764959614,97.97318231990445,149249200
2011-02-01,100.01573181152344,100.19167788798697,98.97533521833573,99.0365363912209,167194300
2011-02-02,99.8244857788086,100.09222778686569,99.7020834290468,99.75562716148599,118323600
2011-02-03,100.04633331298828,100.19933041906094,99.12069323384357,99.6485314988546,145886700
2011-02-04,100.32939147949219,100.36764367917539,99.62559536246467,100.08459841279814,134634800
2011-02-07,100.9566879272461,101.28563114144862,100.5435828757689,100.55124031893841,112439100
2011-02-08,101.41567993164062,101.46922366335373,100.77307344057068,101.04847288733484,99072800
2011-02-09,101.18618774414062,101.4615872162084,100.68128676652779,101.14028977761791,146436700
2011-02-10,101.22440338134766,101.33914825621206,100.44410321348796,100.67360463614402,162708500
2011-02-11,101.82875061035156,101.95879869892772,100.8036574371551,100.8266064132022,137710300
2011-02-14,102.0735855102539,102.15773568130415,101.65284632793525,101.76759125530714,101690700
2011-02-15,101.75225830078125,101.91291282507878,101.22442011621321,101.759915742323,119575400
2011-02-16,102.39488220214844,102.51727288548561,101.88998123723992,102.09653375432634,130183500
2011-02-17,102.70087432861328,102.83856822191295,102.00472407356023,102.09653167535761,109810500
2011-02-18,102.9150390625,103.03744137637457,102.55548956107289,102.79263674862543,130002400
2011-02-22,100.84955596923828,102.93799451202966,100.57415658216145,101.83639696372234,233116400
2011-02-23,100.22992706298828,101.0331763826475,99.6102812564577,100.788371698476,227584000
2011-02-24,100.16111755371094,100.5512737512661,99.22017389260746,100.12287701687542,260431400
2011-02-25,101.23207092285156,101.2932720935855,100.52061752688294,100.5818186976169,141686900
2011-02-28,101.85936737060547,101.98942716022134,101.27032796084096,101.60692857952371,141585500
2011-03-01,100.16111755371094,102.27251813454433,100.13052278965542,102.1807221694422,258565500
2011-03-02,100.37527465820312,100.84192335626496,99.71737668508202,100.02337085600512,200277400
2011-03-03,102.10415649414062,102.21890138167892,101.27795828507924,101.28560405327228,176480100
2011-03-04,101.33914184570312,102.2265410649436,100.67359826773603,102.0276343971914,277202300
2011-03-07,100.5435562133789,101.86700950826521,100.01571805658074,101.63750805974117,216790400
2011-03-08,101.42330932617188,101.74460668336793,100.26816799390068,100.70421023833515,174615000
2011-03-09,101.2779541015625,101.59160567844916,100.67361159727696,101.22441038056589,153806000
2011-03-10,99.4037094116211,100.35229819579202,99.30425606892155,100.21460434244884,301291800
2011-03-11,100.09221649169922,100.45176605796863,99.05947742356878,99.08242640244306,225621800
2011-03-14,99.48787689208984,99.81682004771284,98.73052554787496,99.44197893297311,234974100
2011-03-15,98.34803009033203,98.93708115439384,96.77213785537573,96.84098479622024,359585400
2011-03-16,96.52734375,98.35569236732529,95.83884512538496,98.0343832817295,468670300
2011-03-17,97.80487823486328,98.21797736994506,97.2311304088827,97.91962896735234,254303700
2011-03-18,98.16059875488281,99.02111956243866,97.96851868852093,98.9903801865841,230435400
2011-03-21,99.68191528320312,99.8893533967282,99.26701560886987,99.38227072891424,153992600
2011-03-22,99.33614349365234,99.79714044230242,99.2439487933781,99.66652737570077,129538600
2011-03-23,99.62039947509766,99.88162552819111,98.59085322563352,99.05951729072926,148603100
2011-03-24,100.5731201171875,100.71910284639391,99.6280894539528,100.18895997659682,159129800
2011-03-25,100.88045501708984,101.31839148000074,100.56544088890308,100.83435767611364,155642800
2011-03-28,100.63459777832031,101.35682079471385,100.60387012222708,101.09559468518718,109762400
2011-03-29,101.31073760986328,101.34146527025159,100.21972394965849,100.55009612430277,129798800
2011-03-30,102.00990295410156,102.30954744163621,101.69488877592337,101.84087152793956,135835000
2011-03-31,101.87161254882812,102.15589910665012,101.7640481474913,101.8793032569782,132537100
2011-04-01,102.30183410644531,102.77820062191614,102.05597772872429,102.50160486970726,153850100
2011-04-04,102.38636779785156,102.70138196172385,102.09441403071678,102.51698085329262,100768900
2011-04-05,102.37102508544922,102.82433135546151,102.1405265964741,102.1866239495411,120791500
2011-04-06,102.6937255859375,102.95495175432687,102.27882593153932,102.86275704163438,120411600
2011-04-07,102.43248748779297,102.9395700721855,101.92539317976082,102.509312498209,170731500
2011-04-08,102.07906341552734,102.94726934329012,101.65648479034898,102.88580229566048,147945400
2011-04-11,101.77173614501953,102.5323659186281,101.52586796357502,102.18662404665692,121385400
2011-04-12,101.01112365722656,101.40296299484116,100.64233300278673,101.20320383277866,161187400
2011-04-13,101.00338745117188,101.55656725762734,100.61922731769867,101.47974226511482,162059000
2011-04-14,101.08020782470703,101.23386952634718,100.08907988403716,100.41945195638166,161220400
